Chromosome	Monoc1_2_state3.bed_Start	Monoc1_2_state3.bed_End	Monoc1_2_state3.bed_Name	dnase_Monoc.bed_Start	dnase_Monoc.bed_End	dnase_Monoc.bed_Name
chrX	47494600	47495800	E3	47494922	47495647	chrX.1281
chrX	48525800	48526600	E3	48525899	48526410	chrX.1365
chrX	48538800	48539200	E3	48538936	48539141	chrX.1367
chrX	48540800	48541800	E3	48541231	48541505	chrX.1368
chrX	48553800	48554200	E3	48553626	48555839	chrX.1375
chrX	48794200	48794400	E3	48794318	48794514	chrX.1425
chrX	48795200	48796600	E3	48794791	48795284	chrX.1426
chrX	48890800	48892200	E3	48891606	48892031	chrX.1447
chrX	48890800	48892200	E3	48890592	48891055	chrX.1446
chrX	49030600	49031000	E3	49030526	49030611	chrX.1476
chrX	49033800	49034400	E3	49032328	49034382	chrX.1478
chrX	49165000	49165200	E3	49164880	49165940	chrX.1526
chrX	49168200	49169600	E3	49168702	49169009	chrX.1528
chrX	52938000	52938200	E3	52938194	52938776	chrX.1611
chrX	64816400	64816800	E3	64816299	64816434	chrX.1808
chrX	64906200	64906400	E3	64906157	64906400	chrX.1814
chrX	67886800	67887200	E3	67886508	67886869	chrX.1840
chrX	67917200	67920800	E3	67919759	67920535	chrX.1851
chrX	67917200	67920800	E3	67917469	67917641	chrX.1850
chrX	68062600	68062800	E3	68062197	68063507	chrX.1877
chrX	68063000	68063000	E3	68062197	68063507	chrX.1877
chrX	68085400	68085800	E3	68085146	68085605	chrX.1883
chrX	70391400	70391800	E3	70391003	70391623	chrX.2052
chrX	71319600	71321000	E3	71320742	71321151	chrX.2133
chrX	71327400	71329200	E3	71328042	71328437	chrX.2136
chrX	71327400	71329200	E3	71327191	71327642	chrX.2135
chrX	71340600	71342000	E3	71340842	71341570	chrX.2137
chrX	71343400	71343800	E3	71343249	71344041	chrX.2138
chrX	71346200	71346600	E3	71346386	71346875	chrX.2139
chrX	73601600	73602000	E3	73601865	73602014	chrX.2223
chrX	73670600	73671800	E3	73670959	73671207	chrX.2228
chrX	106917000	106917600	E3	106917183	106917663	chrX.2523
chrX	106922200	106922600	E3	106922303	106922515	chrX.2526
chrX	106927400	106928800	E3	106928140	106928536	chrX.2527
chrX	106945000	106945800	E3	106945122	106945394	chrX.2528
chrX	106953400	106954600	E3	106954033	106954753	chrX.2530
chrX	106953400	106954600	E3	106953848	106953916	chrX.2529
chrX	108982800	108984400	E3	108983339	108983529	chrX.2558
chrX	109124000	109124200	E3	109123840	109124215	chrX.2562
chrX	109418600	109418800	E3	109418401	109418743	chrX.2572
chrX	110863600	110863600	E3	110863529	110863681	chrX.2590
chrX	111624600	111625600	E3	111625153	111625433	chrX.2596
chrX	117663000	117665200	E3	117664606	117664759	chrX.2639
chrX	117833200	117833800	E3	117832851	117833204	chrX.2641
chrX	117851200	117852600	E3	117852097	117852289	chrX.2642
chrX	117885200	117887000	E3	117886488	117886587	chrX.2647
chrX	118149000	118151400	E3	118149413	118149673	chrX.2661
chrX	118772200	118773400	E3	118772555	118773055	chrX.2685
chrX	118775000	118775400	E3	118774697	118775293	chrX.2686
chrX	118819600	118819600	E3	118819232	118819840	chrX.2691
chrX	118916200	118917600	E3	118917023	118917365	chrX.2705
chrX	119033400	119033800	E3	119033104	119033583	chrX.2716
chrX	119403000	119404200	E3	119403298	119403519	chrX.2742
chrX	128865400	128866000	E3	128865138	128865619	chrX.2814
chrX	128871400	128872600	E3	128871835	128872327	chrX.2815
chrX	128892000	128895000	E3	128893642	128894448	chrX.2822
chrX	128892000	128895000	E3	128892091	128892587	chrX.2821
chrX	128905000	128907600	E3	128906683	128907270	chrX.2824
chrX	128943000	128943800	E3	128943502	128943601	chrX.2835
chrX	129129800	129130200	E3	129130194	129130244	chrX.2849
chrX	129158400	129158800	E3	129157995	129158621	chrX.2855
chrX	129217000	129217400	E3	129216143	129217275	chrX.2871
chrX	129227400	129227800	E3	129227567	129227745	chrX.2877
chrX	129231600	129232800	E3	129231785	129232154	chrX.2879
chrX	132677600	132679800	E3	132678281	132678445	chrX.2950
chrX	132690000	132690600	E3	132689868	132690108	chrX.2951
chrX	135938600	135939000	E3	135938824	135938939	chrX.3025
chrX	148584400	148584600	E3	148584438	148585531	chrX.3107
chrX	148613400	148613800	E3	148613153	148613403	chrX.3113
chrX	149368800	149369200	E3	149369106	149369661	chrX.3169
chrX	149370800	149371800	E3	149371106	149371395	chrX.3170
chrX	149935800	149937000	E3	149936826	149937127	chrX.3204
chrX	149935800	149937000	E3	149935747	149936674	chrX.3203
chrX	150009600	150010200	E3	150009977	150010199	chrX.3213
chrX	152158000	152158400	E3	152157902	152158094	chrX.3349
chrX	152159200	152160800	E3	152160310	152160603	chrX.3350
chrX	152997800	152998400	E3	152997651	152998321	chrX.3559
chrX	153437200	153438200	E3	153437677	153439697	chrX.3704
chrX	153438600	153439600	E3	153437677	153439697	chrX.3704
chrX	153471200	153471400	E3	153471019	153471358	chrX.3724
chrX	153474400	153475400	E3	153474824	153476872	chrX.3727
chrX	153475800	153476800	E3	153474824	153476872	chrX.3727
chrX	153512800	153513200	E3	153512681	153514609	chrX.3749
chrX	153513400	153514600	E3	153512681	153514609	chrX.3749
chrX	153561800	153563200	E3	153562213	153562681	chrX.3760
chrX	153572400	153573000	E3	153569348	153576272	chrX.3764
chrX	153575600	153576200	E3	153569348	153576272	chrX.3764
chrX	153576600	153578200	E3	153576560	153581203	chrX.3765
chrX	153595400	153596400	E3	153596066	153603638	chrX.3778
chrX	153595400	153596400	E3	153595691	153595838	chrX.3777
chrX	153606200	153606600	E3	153606327	153608330	chrX.3780
chrX	153613000	153613200	E3	153612603	153619434	chrX.3783
chrX	153616000	153616200	E3	153612603	153619434	chrX.3783
chrX	153641400	153641800	E3	153639595	153642020	chrX.3794
chrX	153664600	153664800	E3	153664663	153667658	chrX.3805
chrX	153712600	153713400	E3	153712673	153713345	chrX.3817
chrX	153947800	153948000	E3	153947632	153947961	chrX.3878
chrX	154027200	154027800	E3	154027574	154027785	chrX.3886
chrX	154112000	154112800	E3	154112431	154112743	chrX.3890
chrX	154609000	154610000	E3	154609551	154609723	chrX.3902
chrX	154695600	154696400	E3	154695911	154696687	chrX.3908
chrX	154696600	154696800	E3	154695911	154696687	chrX.3908
chr5	360200	360800	E3	360286	360991	chr5.96
chr5	447600	449200	E3	448254	448961	chr5.138
chr5	1477200	1478000	E3	1477118	1478178	chr5.538
chr5	1481200	1482400	E3	1481485	1482320	chr5.541
chr5	1481200	1482400	E3	1479632	1481407	chr5.540
chr5	1489200	1490600	E3	1490479	1490852	chr5.547
chr5	1489200	1490600	E3	1488936	1489686	chr5.546
chr5	1502200	1502600	E3	1502036	1502624	chr5.550
chr5	1504600	1505000	E3	1504905	1505759	chr5.552
chr5	1514000	1514200	E3	1513007	1514584	chr5.561
chr5	1515800	1516400	E3	1516118	1516943	chr5.563
chr5	1517400	1518400	E3	1517986	1518280	chr5.565
chr5	1517400	1518400	E3	1517216	1517730	chr5.564
chr5	1564200	1564800	E3	1563640	1564792	chr5.580
chr5	6645600	6645800	E3	6645770	6645957	chr5.1028
chr5	6731800	6733000	E3	6732890	6733025	chr5.1032
chr5	6731800	6733000	E3	6732224	6732332	chr5.1031
chr5	6760400	6761200	E3	6760735	6761181	chr5.1035
chr5	6767200	6767800	E3	6766524	6767371	chr5.1037
chr5	10266000	10268400	E3	10267759	10267962	chr5.1078
chr5	10423200	10423800	E3	10423274	10423364	chr5.1085
chr5	10490200	10490600	E3	10489907	10490272	chr5.1097
chr5	10607200	10607400	E3	10607365	10607526	chr5.1107
chr5	10636000	10636200	E3	10635407	10636098	chr5.1113
chr5	10682400	10683400	E3	10682170	10682766	chr5.1119
chr5	10746800	10747400	E3	10746884	10747116	chr5.1123
chr5	11300800	11302400	E3	11300919	11301125	chr5.1136
chr5	14251000	14251400	E3	14250976	14251159	chr5.1152
chr5	14361600	14363200	E3	14362719	14362892	chr5.1160
chr5	14489400	14490000	E3	14489681	14490162	chr5.1166
chr5	14552400	14552800	E3	14552290	14552401	chr5.1177
chr5	14575400	14575600	E3	14575263	14575497	chr5.1178
chr5	14596600	14599000	E3	14598406	14598583	chr5.1183
chr5	14809800	14810200	E3	14809792	14810139	chr5.1194
chr5	16626200	16627400	E3	16627071	16627301	chr5.1210
chr5	16629200	16629800	E3	16629570	16629779	chr5.1211
chr5	17117800	17120400	E3	17118713	17119220	chr5.1221
chr5	17317200	17317400	E3	17317250	17317357	chr5.1228
chr5	17381800	17382600	E3	17382009	17382471	chr5.1230
chr5	17443800	17445200	E3	17443973	17444110	chr5.1233
chr5	32207000	32207800	E3	32207265	32207676	chr5.1287
chr5	32233200	32234400	E3	32234304	32234496	chr5.1290
chr5	32390600	32392200	E3	32391215	32391385	chr5.1294
chr5	32522600	32523200	E3	32522677	32523402	chr5.1300
chr5	32540600	32540800	E3	32540524	32540926	chr5.1302
chr5	34500800	34501200	E3	34500771	34500913	chr5.1330
chr5	36373600	36373600	E3	36373573	36373990	chr5.1346
chr5	36688800	36690000	E3	36689373	36689694	chr5.1350
chr5	39158000	39158400	E3	39158321	39158475	chr5.1390
chr5	39461200	39461400	E3	39461220	39461348	chr5.1402
chr5	40429600	40430000	E3	40429965	40430249	chr5.1407
chr5	40437800	40438200	E3	40437729	40438068	chr5.1408
chr5	49950000	49950000	E3	49949943	49950050	chr5.1478
chr5	50148600	50149400	E3	50149143	50149309	chr5.1480
chr5	52106800	52108000	E3	52107015	52107130	chr5.1495
chr5	53598200	53598400	E3	53598076	53598312	chr5.1508
chr5	53903800	53904400	E3	53904371	53904626	chr5.1513
chr5	53912000	53913200	E3	53911991	53912205	chr5.1515
chr5	53915400	53916800	E3	53916101	53916305	chr5.1516
chr5	53949800	53951200	E3	53950043	53950330	chr5.1518
chr5	53967000	53967400	E3	53967001	53967346	chr5.1519
chr5	53969600	53970000	E3	53969640	53970041	chr5.1520
chr5	54034000	54034600	E3	54034017	54034216	chr5.1521
chr5	54049000	54049200	E3	54048983	54049175	chr5.1522
chr5	54068200	54069000	E3	54068490	54068642	chr5.1523
chr5	54599000	54600000	E3	54599215	54599468	chr5.1541
chr5	55198600	55199000	E3	55198825	55199652	chr5.1554
chr5	55200200	55200600	E3	55200094	55200343	chr5.1555
chr5	55322800	55323000	E3	55322781	55323065	chr5.1561
chr5	55451600	55452000	E3	55451846	55452246	chr5.1568
chr5	55454800	55455800	E3	55455368	55455745	chr5.1570
chr5	55461200	55462200	E3	55461725	55461941	chr5.1571
chr5	55479200	55479800	E3	55479483	55479614	chr5.1573
chr5	55778400	55779000	E3	55778071	55778591	chr5.1584
chr5	55812800	55812800	E3	55812756	55812989	chr5.1587
chr5	55825600	55825800	E3	55825523	55826308	chr5.1589
chr5	55826000	55826800	E3	55825523	55826308	chr5.1589
chr5	55840800	55841000	E3	55840855	55841149	chr5.1590
chr5	55861800	55862200	E3	55861658	55861844	chr5.1591
chr5	55936800	55937000	E3	55936628	55936936	chr5.1595
chr5	55965800	55966200	E3	55965679	55966253	chr5.1596
chr5	57841600	57842000	E3	57841819	57842092	chr5.1612
chr5	60623400	60624400	E3	60623978	60624315	chr5.1642
chr5	62027000	62028200	E3	62026916	62027181	chr5.1663
chr5	62028600	62029400	E3	62028541	62028830	chr5.1664
chr5	62074200	62074400	E3	62074157	62074488	chr5.1665
chr5	66478200	66479600	E3	66478379	66478508	chr5.1702
chr5	67294400	67294800	E3	67294726	67295132	chr5.1709
chr5	67342000	67342800	E3	67342350	67342517	chr5.1712
chr5	67492400	67493400	E3	67492716	67493106	chr5.1717
chr5	67535200	67536000	E3	67535430	67535702	chr5.1719
chr5	67729000	67730600	E3	67729879	67730635	chr5.1724
chr5	71676400	71677400	E3	71676655	71676940	chr5.1760
chr5	71813600	71814600	E3	71813765	71814100	chr5.1766
chr5	72248000	72248400	E3	72247982	72248280	chr5.1779
chr5	73535200	73535400	E3	73535127	73535420	chr5.1812
chr5	73536800	73537800	E3	73537381	73537422	chr5.1813
chr5	73590400	73590800	E3	73590258	73590504	chr5.1817
chr5	73730600	73731200	E3	73730449	73730701	chr5.1821
chr5	73834400	73834600	E3	73834217	73834504	chr5.1824
chr5	73909200	73909400	E3	73909175	73909491	chr5.1826
chr5	73939200	73939600	E3	73939204	73939401	chr5.1830
chr5	75588800	75589200	E3	75588740	75589043	chr5.1862
chr5	75590600	75590600	E3	75590527	75590725	chr5.1863
chr5	75775200	75776200	E3	75775743	75775904	chr5.1871
chr5	75838400	75839000	E3	75838835	75839164	chr5.1872
chr5	75877400	75878400	E3	75878115	75878341	chr5.1873
chr5	76090200	76090800	E3	76090715	76090939	chr5.1878
chr5	76171400	76171600	E3	76171120	76171467	chr5.1885
chr5	76528000	76529400	E3	76528830	76529218	chr5.1900
chr5	77823000	77823600	E3	77822877	77823195	chr5.1941
chr5	78067400	78068000	E3	78067790	78067972	chr5.1950
chr5	78998000	78998800	E3	78998559	78998976	chr5.1969
chr5	79417600	79418800	E3	79418402	79418758	chr5.1976
chr5	79509200	79509800	E3	79509309	79509605	chr5.1981
chr5	79695400	79695800	E3	79695356	79695706	chr5.1993
chr5	79916200	79916600	E3	79916121	79916340	chr5.2001
chr5	81191200	81191600	E3	81191195	81191416	chr5.2019
chr5	82602600	82602800	E3	82602427	82602894	chr5.2027
chr5	82664200	82664400	E3	82664108	82664542	chr5.2029
chr5	88416800	88417000	E3	88416653	88416841	chr5.2059
chr5	88564600	88564800	E3	88564420	88564664	chr5.2061
chr5	89992000	89992400	E3	89992163	89992258	chr5.2068
chr5	90597400	90598600	E3	90597387	90597704	chr5.2076
chr5	90610200	90612000	E3	90610095	90610555	chr5.2078
chr5	90650800	90651800	E3	90650706	90651002	chr5.2079
chr5	94597400	94597600	E3	94597223	94597600	chr5.2115
chr5	95115600	95116000	E3	95115401	95115655	chr5.2124
chr5	95197200	95197400	E3	95197072	95197417	chr5.2137
chr5	95633800	95634200	E3	95633727	95633886	chr5.2141
chr5	95969600	95969800	E3	95969479	95969747	chr5.2146
chr5	96126600	96127200	E3	96126882	96126976	chr5.2152
chr5	96414400	96416600	E3	96414779	96414959	chr5.2157
chr5	96421400	96421800	E3	96421625	96421812	chr5.2159
chr5	100003200	100004000	E3	100003103	100003252	chr5.2188
chr5	106697400	106698400	E3	106697763	106697975	chr5.2217
chr5	108193800	108195000	E3	108194838	108194891	chr5.2231
chr5	109297400	109297600	E3	109297516	109297752	chr5.2245
chr5	110865800	110866800	E3	110865920	110866360	chr5.2253
chr5	111544000	111544800	E3	111544531	111544717	chr5.2258
chr5	112299000	112299800	E3	112299619	112299950	chr5.2267
chr5	114545000	114545400	E3	114544982	114545291	chr5.2292
chr5	114786000	114786800	E3	114786471	114786568	chr5.2295
chr5	115694600	115696000	E3	115694579	115694839	chr5.2310
chr5	118761800	118762000	E3	118761909	118762035	chr5.2326
chr5	118987200	118987600	E3	118987277	118987424	chr5.2329
chr5	122091600	122092400	E3	122092031	122092357	chr5.2345
chr5	124194400	124194600	E3	124194462	124194521	chr5.2377
chr5	126048400	126049000	E3	126048924	126049004	chr5.2393
chr5	126050600	126051600	E3	126050812	126050983	chr5.2394
chr5	130439800	130440800	E3	130440192	130440364	chr5.2426
chr5	130560400	130560600	E3	130560375	130560783	chr5.2430
chr5	131439000	131439400	E3	131439395	131439721	chr5.2466
chr5	131439000	131439400	E3	131439078	131439257	chr5.2465
chr5	131636400	131638600	E3	131637730	131637820	chr5.2488
chr5	131689600	131690800	E3	131690144	131690340	chr5.2489
chr5	131699800	131700600	E3	131700109	131700408	chr5.2490
chr5	131755200	131755600	E3	131755336	131755700	chr5.2498
chr5	131757800	131758400	E3	131758396	131758756	chr5.2499
chr5	131775200	131776000	E3	131775272	131775627	chr5.2504
chr5	131793200	131793400	E3	131793026	131793562	chr5.2506
chr5	133585200	133585600	E3	133585349	133585829	chr5.2644
chr5	133772600	133772800	E3	133772494	133772902	chr5.2649
chr5	133839200	133839600	E3	133839002	133839395	chr5.2651
chr5	133890400	133890400	E3	133890243	133890937	chr5.2657
chr5	133903200	133904200	E3	133903498	133904494	chr5.2662
chr5	134475400	134475800	E3	134475505	134475860	chr5.2733
chr5	134476400	134477400	E3	134476404	134476999	chr5.2734
chr5	134562000	134562400	E3	134561911	134562254	chr5.2738
chr5	134582600	134582800	E3	134582604	134582911	chr5.2744
chr5	134769200	134769400	E3	134769396	134769496	chr5.2759
chr5	135337600	135337800	E3	135337335	135337666	chr5.2810
chr5	135353000	135353400	E3	135352914	135353146	chr5.2811
chr5	135377600	135378800	E3	135378427	135378492	chr5.2816
chr5	135383400	135384000	E3	135383544	135383818	chr5.2817
chr5	136918000	136918200	E3	136917805	136918227	chr5.2836
chr5	136958200	136959000	E3	136958525	136958912	chr5.2839
chr5	138513200	138515000	E3	138514032	138514339	chr5.2923
chr5	138581600	138582000	E3	138581901	138582522	chr5.2927
chr5	138875000	138875800	E3	138875750	138875840	chr5.2954
chr5	139040400	139040600	E3	139040430	139041271	chr5.2966
chr5	139040800	139041200	E3	139040430	139041271	chr5.2966
chr5	139043800	139044200	E3	139043594	139044471	chr5.2967
chr5	139044400	139044600	E3	139043594	139044471	chr5.2967
chr5	139640800	139641200	E3	139641041	139641768	chr5.3099
chr5	139641400	139642200	E3	139641041	139641768	chr5.3099
chr5	139652200	139653600	E3	139653066	139653486	chr5.3100
chr5	139663800	139664400	E3	139664367	139664545	chr5.3101
chr5	139704200	139704600	E3	139704216	139704581	chr5.3105
chr5	140894200	140897800	E3	140891762	140894378	chr5.3229
chr5	140949800	140951400	E3	140950408	140950466	chr5.3233
chr5	140961800	140962800	E3	140961741	140961851	chr5.3235
chr5	140983800	140984200	E3	140983949	140984242	chr5.3238
chr5	141325600	141326200	E3	141325126	141325748	chr5.3321
chr5	141338400	141338800	E3	141338193	141338692	chr5.3326
chr5	141425600	141426200	E3	141425839	141426020	chr5.3334
chr5	142178000	142178400	E3	142178009	142178401	chr5.3366
chr5	142179800	142180400	E3	142179733	142179972	chr5.3367
chr5	142181000	142183400	E3	142183040	142183346	chr5.3368
chr5	142201000	142202800	E3	142201611	142201926	chr5.3371
chr5	142246600	142246800	E3	142246581	142246777	chr5.3375
chr5	142260000	142260400	E3	142260238	142260344	chr5.3376
chr5	142260800	142261400	E3	142260656	142261111	chr5.3377
chr5	142304200	142305200	E3	142304290	142304443	chr5.3378
chr5	142330200	142331600	E3	142330454	142330621	chr5.3379
chr5	142373400	142374400	E3	142373904	142374001	chr5.3382
chr5	142381800	142382800	E3	142381986	142382656	chr5.3383
chr5	142444800	142447400	E3	142446560	142446642	chr5.3385
chr5	142496600	142498200	E3	142497808	142498064	chr5.3386
chr5	142595000	142597400	E3	142596721	142596867	chr5.3387
chr5	142602200	142602800	E3	142602225	142602501	chr5.3389
chr5	142933400	142934000	E3	142933898	142934062	chr5.3393
chr5	145386000	145387000	E3	145386068	145386315	chr5.3404
chr5	145742400	145742800	E3	145742774	145743170	chr5.3415
chr5	146689600	146690000	E3	146689942	146690189	chr5.3421
chr5	146783400	146784000	E3	146783555	146784194	chr5.3422
chr5	147184000	147185600	E3	147184620	147185078	chr5.3428
chr5	148343400	148343800	E3	148343287	148343613	chr5.3437
chr5	149129200	149129800	E3	149129189	149129507	chr5.3505
chr5	149317400	149318600	E3	149318572	149318852	chr5.3515
chr5	149338600	149339000	E3	149338992	149339412	chr5.3516
chr5	149430400	149431000	E3	149430546	149430976	chr5.3521
chr5	149431200	149434200	E3	149432780	149433206	chr5.3523
chr5	149431200	149434200	E3	149432292	149432521	chr5.3522
chr5	149438200	149439600	E3	149439228	149439465	chr5.3525
chr5	149438200	149439600	E3	149438059	149438736	chr5.3524
chr5	149444000	149449200	E3	149447798	149448035	chr5.3530
chr5	149444000	149449200	E3	149446546	149447382	chr5.3529
chr5	149444000	149449200	E3	149446099	149446188	chr5.3528
chr5	149444000	149449200	E3	149445427	149445980	chr5.3527
chr5	149444000	149449200	E3	149444845	149445277	chr5.3526
chr5	149460400	149461000	E3	149460704	149460894	chr5.3532
chr5	149482400	149483200	E3	149482549	149482816	chr5.3536
chr5	149504200	149504400	E3	149503117	149504541	chr5.3547
chr5	149511600	149512000	E3	149511396	149512254	chr5.3550
chr5	149522000	149523400	E3	149522423	149523233	chr5.3554
chr5	149564600	149565000	E3	149564483	149565688	chr5.3572
chr5	149565200	149566000	E3	149564483	149565688	chr5.3572
chr5	150141600	150142000	E3	150141902	150142029	chr5.3742
chr5	150170000	150170400	E3	150169864	150170207	chr5.3745
chr5	150431200	150432000	E3	150431222	150431689	chr5.3756
chr5	150436000	150436200	E3	150435864	150436920	chr5.3758
chr5	150436600	150438000	E3	150435864	150436920	chr5.3758
chr5	150443600	150444800	E3	150442800	150443634	chr5.3761
chr5	150447400	150448400	E3	150448221	150448306	chr5.3762
chr5	150471800	150472800	E3	150472404	150472578	chr5.3768
